"","X","screen_name","username","user_id","tweet_id","tweet_url","timestamp","timestamp_epochs","text","text_html","links","hashtags","has_media","img_urls","video_url","likes","retweets","replies","is_replied","is_reply_to","parent_tweet_id","reply_to_users","data$tweet_id"
"479",583,"capac_manco","Lucas McCall",917588604179943424,1247636904474009600,"/capac_manco/status/1247636904474009600","2020-04-07 21:26:32",1586294792,"The WHO repeatedly downplayed the threat to the rest of the world, even going so far as to cover for China and focus on stopping the spread of anti-Asian sentiment more than stopping the spread of the virus.  The question is why?
#coronavirus","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">The WHO repeatedly downplayed the threat to the rest of the world, even going so far as to cover for China and focus on stopping the spread of <strong>anti</strong>-<strong>Asian</strong> sentiment more than stopping the spread of the <strong>virus</strong>.  The question is why?
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/coronavirus?src=hash""><s>#</s><b>coronavirus</b></a></p>","[]","['coronavirus']","False","[]",NA,0,0,0,"False","False",NA,"[]",1247636904474009600
"480",584,"ColorCommntwk","ColorComm",406703177,1247593755999383552,"/ColorCommntwk/status/1247593755999383553","2020-04-07 18:35:05",1586284505,"ColorComm Denounces Anti-Asian Racism.

ColorComm has called for a halt to the phrase 'Chinese virus' as Asian American communities have had their safety threatened across the United States.

https://bit.ly/2RhUdY2 
#ColorComm #coronavirus #COVID19 #diversityandinclusion…","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">ColorComm Denounces <strong>Anti</strong>-<strong>Asian</strong> Racism.

ColorComm has called for a halt to the phrase 'Chinese <strong>virus</strong>' as <strong>Asian</strong> American communities have had their safety threatened across the United States.

<a class=""twitter-timeline-link"" data-expanded-url=""https://bit.ly/2RhUdY2"" dir=""ltr"" href=""https://t.co/93Zb9ZTBgf"" rel=""nofollow noopener"" target=""_blank"" title=""https://bit.ly/2RhUdY2""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">bit.ly/2RhUdY2</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a>
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/ColorComm?src=hash""><s>#</s><b>ColorComm</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/coronavirus?src=hash""><s>#</s><b>coronavirus</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/COVID19?src=hash""><s>#</s><b>COVID19</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/diversityandinclusion?src=hash""><s>#</s><b>diversityandinclusion</b></a>…</p>","['https://bit.ly/2RhUdY2']","['ColorComm', 'coronavirus', 'COVID19', 'diversityandinclusion']","False","[]",NA,2,2,0,"False","False",NA,"[]",1247593755999383552
"481",585,"RanttMedia","Rantt Media",2496335227,1247590382592016384,"/RanttMedia/status/1247590382592016386","2020-04-07 18:21:40",1586283700,"The @GOP calling COVID-19 the ""Chinese virus"" resulted in a surge of anti-Asian hate crimes.

This isn't new.

Accusations that Chinese immigrants were behind malaria, smallpox, and leprosy helped win passage of the racist Chinese Exclusion Act of 1882. https://rantt.com/coronavirus-triggers-anti-asian-racism …","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">The <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""11134252"" dir=""ltr"" href=""/GOP""><s>@</s><b>GOP</b></a> calling COVID-19 the ""Chinese <strong>virus</strong>"" resulted in a surge of <strong>anti</strong>-<strong>Asian</strong> hate crimes.

This isn't new.

Accusations that Chinese immigrants were behind malaria, smallpox, and leprosy helped win passage of the racist Chinese Exclusion Act of 1882. <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://rantt.com/coronavirus-triggers-anti-asian-racism"" dir=""ltr"" href=""https://t.co/1k4w8wsanj"" rel=""nofollow noopener"" target=""_blank"" title=""https://rantt.com/coronavirus-triggers-anti-asian-racism""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">rantt.com/coronavirus-tr</span><span class=""invisible"">iggers-anti-asian-racism</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>","['https://rantt.com/coronavirus-triggers-anti-asian-racism']","[]","False","[]",NA,148,95,12,"True","False",NA,"[]",1247590382592016384
"482",586,"ToccoTrevor","Trevor Tocco",981659486757838848,1247557978066235392,"/ToccoTrevor/status/1247557978066235396","2020-04-07 16:12:55",1586275975,"One thing I'd like to look into is the overlap between anti-Asian racism (""Chinese people are spreading the virus"") and anti-Semitic conspiracy theories. You know, besides the fact that they're both bigotry.","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">One thing I'd like to look into is the overlap between <strong>anti</strong>-<strong>Asian</strong> racism (""Chinese people are spreading the <strong>virus</strong>"") and <strong>anti</strong>-Semitic conspiracy theories. You know, besides the fact that they're both bigotry.</p>","[]","[]","False","[]",NA,2,0,0,"False","False",NA,"[]",1247557978066235392
"483",587,"Frappe_Monster","𖧵Frappe↺Monster⁷⁷⁹",39674989,1247345846045327360,"/Frappe_Monster/status/1247345846045327362","2020-04-07 02:09:58",1586225398,"I'm SO happy for Soobin, being on Bebe Rexha's ig live... He's such a fanboy of hers and for senpai to notice him-- wow he must be sooo happy. But I'm a little nervous about TXT fans spamming Bebe's ig or worse... Racists commenting anti-asian shit bc of the virus ","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">I'm SO happy for Soobin, being on Bebe Rexha's ig live... He's such a fanboy of hers and for senpai to notice him-- wow he must be sooo happy. But I'm a little nervous about TXT fans spamming Bebe's ig or worse... Racists commenting <strong>anti</strong>-<strong>asian</strong> shit bc of the <strong>virus</strong> <img alt=""😔"" aria-label=""Emoji: Pensive face"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f614.png"" title=""Pensive face""/><img alt=""💦"" aria-label=""Emoji: Splashing sweat symbol"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f4a6.png"" title=""Splashing sweat symbol""/></p>","[]","[]","False","[]",NA,2,0,0,"False","False",NA,"[]",1247345846045327360
"484",594,"ElRantingWife","TheRantingWife",1226990169770938368,1232062000026570752,"/ElRantingWife/status/1232062000026570753","2020-02-24 21:57:26",1582581446,"The corona virus interests me.. “the outbreak has seen a rise in anti-Chinese sentiment and prejudice against people of East Asian descent “ & Now Chinese restaurants are lowkey catching backlash 

Idk that I’m comfortable with normalizing being prejudice due to fear.","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">The corona <strong>virus</strong> interests me.. “the outbreak has seen a rise in <strong>anti</strong>-Chinese sentiment and prejudice against people of East <strong>Asian</strong> descent “ &amp; Now Chinese restaurants are lowkey catching backlash 

Idk that I’m comfortable with normalizing being prejudice due to fear.</p>","[]","[]","False","[]",NA,2,0,0,"False","False",NA,"[]",1232062000026570752
"485",595,"HappyHammer69","HappyHammer",206429257,1231892112150384640,"/HappyHammer69/status/1231892112150384640","2020-02-24 10:42:21",1582540941,"Really, anti Asian sentiment because of the corona virus? A little sensationalist don’t you think? #qanda #auspol","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Really, <strong>anti</strong> <strong>Asian</strong> sentiment because of the corona <strong>virus</strong>? A little sensationalist don’t you think? <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/qanda?src=hash""><s>#</s><b>qanda</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/auspol?src=hash""><s>#</s><b>auspol</b></a></p>","[]","['qanda', 'auspol']","False","[]",NA,0,0,0,"False","False",NA,"[]",1231892112150384640
"486",596,"Fitzy_Red","Mick Fitzgibbons ☘️ #Socialist4Ever #JFT96",1089576230,1231860796906508288,"/Fitzy_Red/status/1231860796906508307","2020-02-24 08:37:55",1582533475,"Tory Virus Breaking News:

The Asian Tory Virus pandemic has struck the UK. Symptoms include voting for Tories. Including anti-Semitic Tories, homophobic Tories, Tory liars, Tory racists and Tory misogynist. 

https://www.dumptheguardian.com/commentisfree/2020/feb/24/immigrants-britain-conservative-priti-patel-sajid-javid …","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Tory <strong>Virus</strong> Breaking News:

The <strong>Asian</strong> Tory <strong>Virus</strong> pandemic has struck the UK. Symptoms include voting for Tories. Including <strong>anti</strong>-Semitic Tories, homophobic Tories, Tory liars, Tory racists and Tory misogynist. 

<a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://www.dumptheguardian.com/commentisfree/2020/feb/24/immigrants-britain-conservative-priti-patel-sajid-javid"" dir=""ltr"" href=""https://t.co/UW86VKAE6I"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.dumptheguardian.com/commentisfree/2020/feb/24/immigrants-britain-conservative-priti-patel-sajid-javid""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">dumptheguardian.com/commentisfree/</span><span class=""invisible"">2020/feb/24/immigrants-britain-conservative-priti-patel-sajid-javid</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>","['https://www.dumptheguardian.com/commentisfree/2020/feb/24/immigrants-britain-conservative-priti-patel-sajid-javid']","[]","False","[]",NA,0,0,0,"False","False",NA,"[]",1231860796906508288
"487",597,"kirchoff_sherry","🧢 Hippie-Clectic Hope For Freedom",1143951483462774784,1231733167356166144,"/kirchoff_sherry/status/1231733167356166144","2020-02-24 00:10:46",1582503046,"*head thud* You know what disease makes Corona Virus look like loose cat fur?? It kills many more people, it mutates to ""evolve"" an immunity to antibodies, and it sweeps the Globe every year:

INFLUENZA!! Can the USA please quit the anti-Asian hate campaign already!?! https://twitter.com/BobBensonBill/status/1231723922766356480 …","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">*head thud* You know what disease makes Corona <strong>Virus</strong> look like loose cat fur?? It kills many more people, it mutates to ""evolve"" an immunity to antibodies, and it sweeps the Globe every year:

INFLUENZA!! Can the USA please quit the <strong>anti</strong>-<strong>Asian</strong> hate campaign already!?! <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/BobBensonBill/status/1231723922766356480"" dir=""ltr"" href=""https://t.co/z7ZBQiqRMO"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/BobBensonBill/status/1231723922766356480""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/BobBensonBill/</span><span class=""invisible"">status/1231723922766356480</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>","['https://twitter.com/BobBensonBill/status/1231723922766356480']","[]","False","[]",NA,2,2,2,"True","False",NA,"[]",1231733167356166144
"488",602,"piwi_rams","Pacific Islander Wellness Initiative",1246230281817739264,1248015568533204992,"/piwi_rams/status/1248015568533204994","2020-04-08 22:31:13",1586385073,"COVID-19 has incited hate and violence in our API communities. Referring to COVID-19 as the “Chinese virus” is isolating/dividing our communities. LET'S UNITE to fight COVID-19 & racist rhetoric.Thank you to NCAPA, AAJC & other orgs denouncing anti-Asian racism around COVID-19. pic.twitter.com/JdRztTp4zC","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">COVID-19 has incited hate and violence in our API communities. Referring to COVID-19 as the “Chinese <strong>virus</strong>” is isolating/dividing our communities. LET'S UNITE to fight COVID-19 &amp; racist rhetoric.Thank you to NCAPA, AAJC &amp; other orgs denouncing <strong>anti</strong>-<strong>Asian</strong> racism around COVID-19. <a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/JdRztTp4zC"">pic.twitter.com/JdRztTp4zC</a></p>","[]","[]","True","['https://pbs.twimg.com/media/EVHXhoRUcAM_Z0k.png']",NA,1,0,0,"False","False",NA,"[]",1248015568533204992
"489",603,"AAPCHOadvocates","AAPCHO Policy #AAPI2020",1096579981,1248007906852630528,"/AAPCHOadvocates/status/1248007906852630528","2020-04-08 22:00:46",1586383246,"Referring to #COVID19 as ""Chinese virus"" isolates + divides our communities. 

At times like this we should unite to fight vs. #COVID19 + racist rhetoric! 

TY to @NCAPAtweets and its memebers for denouncing anti-Asian racism around COVID-19.

cc: API Health Parity Coalition pic.twitter.com/TpmCAOKtnI","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Referring to <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/COVID19?src=hash""><s>#</s><b>COVID19</b></a> as ""Chinese <strong>virus</strong>"" isolates + divides our communities. 

At times like this we should unite to fight vs. <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/COVID19?src=hash""><s>#</s><b>COVID19</b></a> + racist rhetoric! 

TY to <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""507529506"" dir=""ltr"" href=""/NCAPAtweets""><s>@</s><b>NCAPAtweets</b></a> and its memebers for denouncing <strong>anti</strong>-<strong>Asian</strong> racism around COVID-19.

cc: API Health Parity Coalition <a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/TpmCAOKtnI"">pic.twitter.com/TpmCAOKtnI</a></p>","[]","['COVID19', 'COVID19']","True","['https://pbs.twimg.com/media/EVHQk8qUEAEWdMZ.jpg']",NA,11,4,0,"False","False",NA,"[]",1248007906852630528
"490",604,"BrockItTalkIt","Michael Bracamontes",260813170,1.247994196151e+18,"/BrockItTalkIt/status/1247994196151001088","2020-04-08 21:06:17",1586379977,"Anti-Asian sentiment continues to rise. But the President can’t seem to muster the humanity to refer to the virus as Corona or Covid. https://twitter.com/QasimRashid/status/1247977670471712768 …","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en""><strong>Anti</strong>-<strong>Asian</strong> sentiment continues to rise. But the President can’t seem to muster the humanity to refer to the <strong>virus</strong> as Corona or Covid. <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/QasimRashid/status/1247977670471712768"" dir=""ltr"" href=""https://t.co/Q0yin2FTGU"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/QasimRashid/status/1247977670471712768""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/QasimRashid/st</span><span class=""invisible"">atus/1247977670471712768</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>","['https://twitter.com/QasimRashid/status/1247977670471712768']","[]","False","[]",NA,2,2,0,"False","False",NA,"[]",1.247994196151e+18
"491",605,"OccupyEnlighten","General Strike",62358183,1247908845156012032,"/OccupyEnlighten/status/1247908845156012033","2020-04-08 15:27:08",1586359628,"Anti-Asian Bias Is Another Virus We Have To Vanquish | The Indypendent

whiteness as an elite club full of perks and protections has never been fully extended to all whites anyway. And it has never really been extended to any non-whites https://indypendent.org/2020/04/anti-asian-bias-is-another-virus-we-have-to-vanquish/ …","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><strong>Anti</strong>-<strong>Asian</strong> Bias Is Another <strong>Virus</strong> We Have To Vanquish | The Indypendent

whiteness as an elite club full of perks and protections has never been fully extended to all whites anyway. And it has never really been extended to any non-whites <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://indypendent.org/2020/04/anti-asian-bias-is-another-virus-we-have-to-vanquish/"" dir=""ltr"" href=""https://t.co/kgvAOG4ikM"" rel=""nofollow noopener"" target=""_blank"" title=""https://indypendent.org/2020/04/anti-asian-bias-is-another-virus-we-have-to-vanquish/""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">indypendent.org/2020/04/anti-a</span><span class=""invisible"">sian-bias-is-another-virus-we-have-to-vanquish/</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>","['https://indypendent.org/2020/04/anti-asian-bias-is-another-virus-we-have-to-vanquish/']","[]","False","[]",NA,0,0,0,"False","False",NA,"[]",1247908845156012032
"492",606,"MarcuswevansSr","Marcus Evans ⚛️ 🔬 🔭",40695119,1247862142029553664,"/MarcuswevansSr/status/1247862142029553664","2020-04-08 12:21:33",1586348493,"The long history of US racism against Asian Americans, from 'yellow peril' to 'model minority' to the 'Chinese virus': How should Asian Americans respond to rising anti-Asian racist actions? History may offer some lessons during the pandemic. https://theconversation.com/the-long-history-of-us-racism-against-asian-americans-from-yellow-peril-to-model-minority-to-the-chinese-virus-135793?utm_source=dlvr.it&utm_medium=twitter …pic.twitter.com/0lmsMM8pQy","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">The long history of US racism against <strong>Asian</strong> Americans, from 'yellow peril' to 'model minority' to the 'Chinese <strong>virus</strong>': How should <strong>Asian</strong> Americans respond to rising <strong>anti</strong>-<strong>Asian</strong> racist actions? History may offer some lessons during the pandemic. <a class=""twitter-timeline-link"" data-expanded-url=""https://theconversation.com/the-long-history-of-us-racism-against-asian-americans-from-yellow-peril-to-model-minority-to-the-chinese-virus-135793?utm_source=dlvr.it&amp;utm_medium=twitter"" dir=""ltr"" href=""https://t.co/k9dM6iWFrt"" rel=""nofollow noopener"" target=""_blank"" title=""https://theconversation.com/the-long-history-of-us-racism-against-asian-americans-from-yellow-peril-to-model-minority-to-the-chinese-virus-135793?utm_source=dlvr.it&amp;utm_medium=twitter""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">theconversation.com/the-long-histo</span><span class=""invisible"">ry-of-us-racism-against-asian-americans-from-yellow-peril-to-model-minority-to-the-chinese-virus-135793?utm_source=dlvr.it&amp;utm_medium=twitter</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/0lmsMM8pQy"">pic.twitter.com/0lmsMM8pQy</a></p>","['https://theconversation.com/the-long-history-of-us-racism-against-asian-americans-from-yellow-peril-to-model-minority-to-the-chinese-virus-135793?utm_source=dlvr.it&utm_medium=twitter']","[]","True","['https://pbs.twimg.com/media/EVFMAUgU4AMGs07.jpg']",NA,2,2,0,"False","False",NA,"[]",1247862142029553664
"493",607,"YehCathery","Cathery Yeh",387239612,1247823498308775936,"/YehCathery/status/1247823498308775936","2020-04-08 09:48:00",1586339280,"“At this time of grave uncertainty, everyone is at risk. Anti-Asian racism is no cure for covid-19; instead, it’s another virus that puts us all in danger.” Targeting Asians and Asian Americans will make it harder to stop covid-19 - The Washington Post https://www.washingtonpost.com/opinions/2020/04/02/targeting-asians-asian-americans-will-make-it-harder-stop-covid-19/ …","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">“At this time of grave uncertainty, everyone is at risk. <strong>Anti</strong>-<strong>Asian</strong> racism is no cure for covid-19; instead, it’s another <strong>virus</strong> that puts us all in danger.” Targeting Asians and <strong>Asian</strong> Americans will make it harder to stop covid-19 - The Washington Post <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://www.washingtonpost.com/opinions/2020/04/02/targeting-asians-asian-americans-will-make-it-harder-stop-covid-19/"" dir=""ltr"" href=""https://t.co/iyoHQvFY9c"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.washingtonpost.com/opinions/2020/04/02/targeting-asians-asian-americans-will-make-it-harder-stop-covid-19/""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">washingtonpost.com/opinions/2020/</span><span class=""invisible"">04/02/targeting-asians-asian-americans-will-make-it-harder-stop-covid-19/</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>","['https://www.washingtonpost.com/opinions/2020/04/02/targeting-asians-asian-americans-will-make-it-harder-stop-covid-19/']","[]","False","[]",NA,3,0,0,"False","False",NA,"[]",1247823498308775936
"494",608,"__investigate__","element",968502825851478016,1247690930938957824,"/__investigate__/status/1247690930938957824","2020-04-08 01:01:13",1586307673,"https://indypendent.org/2020/04/anti-asian-bias-is-another-virus-we-have-to-vanquish/ …
Anti-Asian Bias Is Another Virus We Have To Vanquish

#coronavirus #COVID19 #Racism","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-timeline-link"" data-expanded-url=""https://indypendent.org/2020/04/anti-asian-bias-is-another-virus-we-have-to-vanquish/"" dir=""ltr"" href=""https://t.co/F00LcC17nG"" rel=""nofollow noopener"" target=""_blank"" title=""https://indypendent.org/2020/04/anti-asian-bias-is-another-virus-we-have-to-vanquish/""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">indypendent.org/2020/04/anti-a</span><span class=""invisible"">sian-bias-is-another-virus-we-have-to-vanquish/</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a>
<strong>Anti</strong>-<strong>Asian</strong> Bias Is Another <strong>Virus</strong> We Have To Vanquish

<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/coronavirus?src=hash""><s>#</s><b>coronavirus</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/COVID19?src=hash""><s>#</s><b>COVID19</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Racism?src=hash""><s>#</s><b>Racism</b></a></p>","['https://indypendent.org/2020/04/anti-asian-bias-is-another-virus-we-have-to-vanquish/']","['coronavirus', 'COVID19', 'Racism']","False","[]",NA,0,0,0,"False","False",NA,"[]",1247690930938957824
"495",616,"_annenn_","nne",250332682,1238959545302605824,"/_annenn_/status/1238959545302605824","2020-03-14 22:45:49",1584225949,"Huh??? Anti-blackness is a trip. You see how Asian people are treated now because of the virus and you turn around and do worse. https://twitter.com/thegoldskittle/status/1238564924818931714 …","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">Huh??? <strong>Anti</strong>-blackness is a trip. You see how <strong>Asian</strong> people are treated now because of the <strong>virus</strong> and you turn around and do worse. <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/thegoldskittle/status/1238564924818931714"" dir=""ltr"" href=""https://t.co/Y8Pl8h0jUw"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/thegoldskittle/status/1238564924818931714""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/thegoldskittle</span><span class=""invisible"">/status/1238564924818931714</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>","['https://twitter.com/thegoldskittle/status/1238564924818931714']","[]","False","[]",NA,0,0,1,"True","False",NA,"[]",1238959545302605824
"496",617,"MikeFuryTech","MikeFuryTech",14749136,1238932529119473664,"/MikeFuryTech/status/1238932529119473666","2020-03-14 20:58:27",1584219507,"I’m getting tired of this Corona Virus.  Anti-Asian racists are coming out of the woodwork, and I personally won’t tolorate that.  They aren’t Asian people. They are PEOPLE !!!  

They didn’t start the virus.  They are experiencing the same thing we all are, as Americans.","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">I’m getting tired of this Corona <strong>Virus</strong>.  <strong>Anti</strong>-<strong>Asian</strong> racists are coming out of the woodwork, and I personally won’t tolorate that.  They aren’t <strong>Asian</strong> people. They are PEOPLE !!!  

They didn’t start the <strong>virus</strong>.  They are experiencing the same thing we all are, as Americans.</p>","[]","[]","False","[]",NA,2,0,0,"False","False",NA,"[]",1238932529119473664
"497",618,"delgace9","Matt DeG",280826373,1238902450918240256,"/delgace9/status/1238902450918240261","2020-03-14 18:58:56",1584212336,"NYC is on lock-down, markets in turmoil, a virus is inflaming a lot of anti-Asian racism, Frusciante is back on the Chili Peppers, people are mad about a Star Wars movie, Vince Carter is in the NBA, I just bought Halo and I’m spending a lot of time indoors. What year is it? #2002","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">NYC is on lock-down, markets in turmoil, a <strong>virus</strong> is inflaming a lot of <strong>anti</strong>-<strong>Asian</strong> racism, Frusciante is back on the Chili Peppers, people are mad about a Star Wars movie, Vince Carter is in the NBA, I just bought Halo and I’m spending a lot of time indoors. What year is it? #2002</p>","[]","['2002']","False","[]",NA,12,0,1,"True","False",NA,"[]",1238902450918240256
"498",619,"Tully_MATH","Tully 🧢☂️",1159600736021504000,1238900028644745216,"/Tully_MATH/status/1238900028644745218","2020-03-14 18:49:19",1584211759,"Don’t sit silent when you see racism.
Anti-Asian hate crime is spiking along with the spread of the Corona Virus.

All of us have a responsibility to call it out. A medical pandemic is bad enough, an epidemic of racism won’t help.
#CoronaVirusUpdates #COVID19 #Covid_19https://twitter.com/angryasianman/status/1238715930319839232 …","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">Don’t sit silent when you see racism.
<strong>Anti</strong>-<strong>Asian</strong> hate crime is spiking along with the spread of the Corona <strong>Virus</strong>.

All of us have a responsibility to call it out. A medical pandemic is bad enough, an epidemic of racism won’t help.
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/CoronaVirusUpdates?src=hash""><s>#</s><b>CoronaVirusUpdates</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/COVID19?src=hash""><s>#</s><b>COVID19</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Covid_19?src=hash""><s>#</s><b>Covid_19</b></a><a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/angryasianman/status/1238715930319839232"" dir=""ltr"" href=""https://t.co/TcCq6dkmTY"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/angryasianman/status/1238715930319839232""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/angryasianman/</span><span class=""invisible"">status/1238715930319839232</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>","['https://twitter.com/angryasianman/status/1238715930319839232']","['CoronaVirusUpdates', 'COVID19', 'Covid_19https']","False","[]",NA,34,5,0,"False","False",NA,"[]",1238900028644745216
